id_datos_partido_jugado,id_partido,resultado_local,resultado_visitante,cambios_local,cambios_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,corners_local,corners_visitante,posesion_local,posesion_visitante,total_tiros_local,total_tiros_visitante
516,513,1,0,5,2,8,4,1,0,7,6,55,45,8,11
517,516,3,0,4,4,1,3,0,1,5,5,62,38,15,5
518,517,0,0,5,4,7,1,0,0,5,3,58,42,10,11
519,518,2,1,3,5,3,3,0,0,7,1,66,34,18,10
520,520,2,0,4,5,3,4,1,2,3,5,60,40,18,5
521,525,0,0,4,4,1,4,1,0,2,6,53,47,9,10
522,524,2,2,4,4,3,2,0,0,2,4,59,41,16,12
523,529,1,1,5,5,2,0,0,0,3,2,49,51,11,17
524,527,0,2,5,5,2,0,1,0,5,9,39,61,14,19
525,522,1,1,5,3,2,4,0,1,5,6,44,56,17,7
526,523,2,0,5,5,0,1,0,0,4,2,55,45,14,3
527,526,2,0,5,5,1,1,0,0,3,2,50,50,9,11
528,528,2,1,5,4,1,4,0,0,5,2,53,47,14,13
529,521,1,1,5,5,7,8,1,1,10,2,77,23,21,4
530,538,0,1,4,5,5,6,0,0,13,2,74,26,11,6
531,536,0,1,4,4,3,1,1,0,8,4,56,44,13,14
532,532,1,0,5,5,2,3,0,0,6,2,41,59,13,9
533,533,2,2,5,5,3,2,0,0,5,2,44,56,12,12
534,539,2,1,4,4,4,1,0,0,6,5,49,51,17,13
535,531,0,1,5,5,2,3,1,1,7,4,40,60,20,10
536,534,0,2,5,5,1,0,0,0,4,2,44,56,6,9
537,535,1,2,5,5,3,2,0,0,5,7,62,38,15,14
538,537,2,1,4,3,3,3,0,0,3,4,58,42,11,11
539,530,0,0,4,5,0,1,0,0,14,1,60,40,17,3
540,540,1,1,4,5,0,2,0,0,13,3,50,50,20,3
541,544,2,1,5,4,3,1,0,0,5,2,46,54,19,10
542,545,3,1,5,5,5,2,0,1,4,2,57,43,11,6
543,547,1,0,5,5,2,3,0,0,3,1,62,38,15,6
544,549,0,1,5,4,2,2,0,0,4,8,45,55,9,13
545,543,1,1,5,5,4,4,0,1,3,4,55,45,14,12
546,548,1,2,5,1,2,3,0,0,5,1,62,38,10,10
547,541,1,1,5,5,3,2,0,0,3,6,50,50,16,12
548,556,1,0,4,5,2,3,0,0,4,6,42,58,7,10
549,557,1,0,4,4,1,4,0,1,8,1,75,25,17,4
550,551,3,0,5,5,1,1,0,0,4,1,47,53,18,7
551,555,1,0,3,4,3,2,0,0,7,4,30,70,8,13
552,554,0,2,5,5,0,0,0,0,3,4,54,46,14,12
553,559,1,0,5,5,5,5,0,1,3,2,70,30,19,8
554,553,1,1,5,5,2,1,0,0,7,2,42,58,13,8
555,552,1,0,4,5,1,2,0,0,4,2,68,32,8,7
556,550,0,2,5,3,3,2,0,0,12,2,50,50,18,10
557,558,2,2,4,5,2,1,0,0,6,2,57,43,16,14
558,562,3,1,5,5,3,3,0,0,2,2,57,43,19,6
559,567,3,0,5,5,1,3,0,1,5,2,81,19,22,6
560,560,2,0,5,5,2,2,0,0,6,2,42,58,11,8
561,565,0,1,5,4,2,3,0,0,4,2,40,60,8,8
